# osu-lat-charm.py 1 4194304 1000 500 0 /home/zanef2/charm-mpi-compare +ppn 1 +pemap L0,4
Iteration Group,Message Size,Total Trials,Warmup Trials,Elapsed seconds
110,16384,1000,50,3.4695e-06
120,16384,1000,50,3.4865e-06
130,16384,1000,50,3.5066e-06
140,16384,1000,50,3.5266e-06
150,16384,1000,50,3.4785e-06
160,16384,1000,50,3.4845e-06
170,16384,1000,50,3.4515e-06
180,16384,1000,50,3.4535e-06
190,16384,1000,50,3.5177e-06
200,16384,1000,50,3.4415e-06
210,16384,1000,50,3.4826e-06
220,16384,1000,50,3.4795e-06
230,16384,1000,50,3.4654e-06
240,16384,1000,50,3.4525e-06
250,16384,1000,50,3.4766e-06
260,16384,1000,50,3.4525e-06
270,16384,1000,50,3.4725e-06
280,16384,1000,50,3.5266e-06
290,16384,1000,50,3.5126e-06
300,16384,1000,50,3.4775e-06
310,16384,1000,50,3.4594000000000003e-06
320,16384,1000,50,3.4545e-06
330,16384,1000,50,3.5135999999999997e-06
340,16384,1000,50,3.4575e-06
350,16384,1000,50,3.5145999999999998e-06
360,16384,1000,50,3.5697e-06
370,16384,1000,50,3.5206e-06
380,16384,1000,50,3.4555e-06
390,16384,1000,50,3.5096e-06
400,16384,1000,50,3.5326e-06
410,16384,1000,50,3.5186e-06
420,16384,1000,50,3.4535e-06
430,16384,1000,50,3.4614e-06
440,16384,1000,50,3.5577e-06
450,16384,1000,50,3.5195999999999997e-06
460,16384,1000,50,3.4454e-06
470,16384,1000,50,3.5096999999999996e-06
480,16384,1000,50,3.4726e-06
490,16384,1000,50,3.4915999999999997e-06
500,16384,1000,50,3.4345e-06
510,16384,1000,50,3.4424000000000003e-06
520,16384,1000,50,3.4925e-06
530,16384,1000,50,3.5296e-06
540,16384,1000,50,3.4775e-06
550,16384,1000,50,3.4756e-06
560,16384,1000,50,3.5035e-06
570,16384,1000,50,3.4876e-06
580,16384,1000,50,3.4855e-06
590,16384,1000,50,3.4405e-06
600,16384,1000,50,3.5036e-06
610,16384,1000,50,3.4986e-06
620,16384,1000,50,3.4955e-06
630,16384,1000,50,3.4324e-06
640,16384,1000,50,3.4825e-06
650,16384,1000,50,3.4515e-06
660,16384,1000,50,3.4906e-06
670,16384,1000,50,3.4816e-06
680,16384,1000,50,3.4464e-06
690,16384,1000,50,3.4876e-06
700,16384,1000,50,3.4595e-06
710,16384,1000,50,3.4846e-06
720,16384,1000,50,3.4936e-06
730,16384,1000,50,3.5186e-06
740,16384,1000,50,3.5315999999999998e-06
750,16384,1000,50,3.4886e-06
760,16384,1000,50,3.4675e-06
770,16384,1000,50,3.5016e-06
780,16384,1000,50,3.4795e-06
790,16384,1000,50,3.4876e-06
800,16384,1000,50,3.4434e-06
810,16384,1000,50,3.4444e-06
820,16384,1000,50,3.4895e-06
830,16384,1000,50,3.4335e-06
840,16384,1000,50,3.4674e-06
850,16384,1000,50,3.5417e-06
860,16384,1000,50,3.4615e-06
870,16384,1000,50,3.4705e-06
880,16384,1000,50,3.5135999999999997e-06
890,16384,1000,50,3.4695999999999998e-06
900,16384,1000,50,3.4585e-06
910,16384,1000,50,3.4194000000000002e-06
920,16384,1000,50,3.4835e-06
930,16384,1000,50,3.5206e-06
940,16384,1000,50,3.4675e-06
950,16384,1000,50,3.4564e-06
960,16384,1000,50,3.4564e-06
970,16384,1000,50,3.4846e-06
980,16384,1000,50,3.4595e-06
990,16384,1000,50,3.4705e-06
1000,16384,1000,50,3.5176e-06
1010,16384,1000,50,3.4965e-06
1020,16384,1000,50,3.3934e-06
1030,16384,1000,50,3.4745e-06
1040,16384,1000,50,3.4765e-06
0,32768,1000,50,4.749e-06
10,32768,1000,50,4.6919e-06
20,32768,1000,50,4.7259e-06
30,32768,1000,50,4.6567e-06
40,32768,1000,50,5.100600000000001e-06
50,32768,1000,50,4.686800000000001e-06
60,32768,1000,50,4.8331e-06
70,32768,1000,50,4.6347e-06
80,32768,1000,50,4.705899999999999e-06
90,32768,1000,50,4.6317e-06
100,32768,1000,50,4.6737e-06
110,32768,1000,50,5.782899999999999e-06
120,32768,1000,50,4.6908e-06
130,32768,1000,50,4.742e-06
140,32768,1000,50,4.6646999999999996e-06
150,32768,1000,50,4.6197e-06
160,32768,1000,50,4.6798000000000005e-06
170,32768,1000,50,4.6297e-06
180,32768,1000,50,4.6648e-06
190,32768,1000,50,4.6488e-06
200,32768,1000,50,4.734899999999999e-06
210,32768,1000,50,4.7028999999999995e-06
220,32768,1000,50,4.6257e-06
230,32768,1000,50,4.669800000000001e-06
240,32768,1000,50,4.772e-06
250,32768,1000,50,4.7358000000000005e-06
260,32768,1000,50,4.710899999999999e-06
270,32768,1000,50,4.6938e-06
280,32768,1000,50,4.7008e-06
290,32768,1000,50,4.6207e-06
300,32768,1000,50,4.6848000000000004e-06
310,32768,1000,50,4.6888e-06
320,32768,1000,50,4.6989e-06
330,32768,1000,50,4.7098e-06
340,32768,1000,50,4.6688e-06
350,32768,1000,50,4.6738e-06
360,32768,1000,50,4.6468e-06
370,32768,1000,50,4.6347e-06
380,32768,1000,50,4.6608e-06
390,32768,1000,50,4.6748000000000005e-06
400,32768,1000,50,4.6898e-06
410,32768,1000,50,4.6257e-06
420,32768,1000,50,4.6548e-06
430,32768,1000,50,4.6127e-06
440,32768,1000,50,4.6969e-06
450,32768,1000,50,4.6648e-06
460,32768,1000,50,4.5746e-06
470,32768,1000,50,4.6628000000000005e-06
480,32768,1000,50,4.7039e-06
490,32768,1000,50,4.6807e-06
500,32768,1000,50,4.6227e-06
510,32768,1000,50,4.6678000000000004e-06
520,32768,1000,50,4.7048e-06
530,32768,1000,50,4.6167e-06
540,32768,1000,50,4.6517e-06
550,32768,1000,50,5.0695e-06
560,32768,1000,50,4.7749e-06
570,32768,1000,50,4.602600000000001e-06
580,32768,1000,50,4.6998e-06
590,32768,1000,50,4.6257e-06
600,32768,1000,50,4.6136999999999996e-06
610,32768,1000,50,4.6568e-06
620,32768,1000,50,4.9933999999999995e-06
630,32768,1000,50,4.6557e-06
640,32768,1000,50,4.7758999999999995e-06
650,32768,1000,50,4.6518e-06
660,32768,1000,50,4.6557e-06
670,32768,1000,50,4.6037e-06
680,32768,1000,50,4.5966999999999995e-06
690,32768,1000,50,5.2048000000000005e-06
700,32768,1000,50,4.6186e-06
710,32768,1000,50,4.7338e-06
720,32768,1000,50,4.751899999999999e-06
730,32768,1000,50,4.7439e-06
740,32768,1000,50,4.6247e-06
750,32768,1000,50,4.6828e-06
760,32768,1000,50,5.2178e-06
770,32768,1000,50,4.602600000000001e-06
780,32768,1000,50,4.6928e-06
790,32768,1000,50,4.6497e-06
800,32768,1000,50,4.6167e-06
810,32768,1000,50,4.6638e-06
820,32768,1000,50,4.5646e-06
830,32768,1000,50,5.1416e-06
840,32768,1000,50,4.6668e-06
850,32768,1000,50,4.6598e-06
860,32768,1000,50,4.6227e-06
870,32768,1000,50,4.6476999999999996e-06
880,32768,1000,50,4.7118e-06
890,32768,1000,50,4.6727e-06
900,32768,1000,50,4.7159e-06
910,32768,1000,50,4.6147e-06
920,32768,1000,50,4.772e-06
930,32768,1000,50,4.6097e-06
940,32768,1000,50,4.6687e-06
950,32768,1000,50,4.6227e-06
960,32768,1000,50,4.604600000000001e-06
970,32768,1000,50,4.6728e-06
980,32768,1000,50,4.6437e-06
990,32768,1000,50,4.722899999999999e-06
1000,32768,1000,50,4.6397e-06
1010,32768,1000,50,4.5776e-06
1020,32768,1000,50,4.6177e-06
1030,32768,1000,50,4.6487e-06
1040,32768,1000,50,4.7479e-06
0,65536,1000,50,6.0273e-06
10,65536,1000,50,5.9852e-06
20,65536,1000,50,5.829e-06
30,65536,1000,50,6.4401e-06
40,65536,1000,50,5.9442e-06
50,65536,1000,50,5.804899999999999e-06
60,65536,1000,50,5.8399e-06
70,65536,1000,50,5.9221000000000004e-06
80,65536,1000,50,7.109399999999999e-06
90,65536,1000,50,5.9802e-06
100,65536,1000,50,5.9442e-06
110,65536,1000,50,5.9632e-06
120,65536,1000,50,5.854e-06
130,65536,1000,50,6.4691000000000005e-06
140,65536,1000,50,5.9712e-06
150,65536,1000,50,5.9341000000000005e-06
160,65536,1000,50,5.9903e-06
170,65536,1000,50,5.7548e-06
180,65536,1000,50,6.436e-06
190,65536,1000,50,5.936100000000001e-06
200,65536,1000,50,5.864e-06
210,65536,1000,50,5.887100000000001e-06
220,65536,1000,50,5.906e-06
230,65536,1000,50,5.881e-06
240,65536,1000,50,5.9031e-06
250,65536,1000,50,5.9943e-06
260,65536,1000,50,5.8891e-06
270,65536,1000,50,5.85e-06
280,65536,1000,50,5.873e-06
290,65536,1000,50,5.9341000000000005e-06
300,65536,1000,50,5.9682e-06
310,65536,1000,50,5.9762e-06
320,65536,1000,50,5.88e-06
330,65536,1000,50,5.881e-06
340,65536,1000,50,5.895e-06
350,65536,1000,50,5.89e-06
360,65536,1000,50,5.865e-06
370,65536,1000,50,5.845e-06
380,65536,1000,50,5.851e-06
390,65536,1000,50,5.9382e-06
400,65536,1000,50,5.9592e-06
410,65536,1000,50,5.9882e-06
420,65536,1000,50,5.8088999999999996e-06
430,65536,1000,50,5.8159e-06
440,65536,1000,50,5.881e-06
450,65536,1000,50,5.9652e-06
460,65536,1000,50,5.9031e-06
470,65536,1000,50,5.821899999999999e-06
480,65536,1000,50,5.7658e-06
490,65536,1000,50,5.904100000000001e-06
500,65536,1000,50,5.9482e-06
510,65536,1000,50,5.92e-06
520,65536,1000,50,5.845e-06
530,65536,1000,50,5.8018999999999995e-06
540,65536,1000,50,5.901e-06
550,65536,1000,50,6.0353000000000005e-06
560,65536,1000,50,5.9893e-06
570,65536,1000,50,5.7296999999999995e-06
580,65536,1000,50,5.7859e-06
590,65536,1000,50,5.9251e-06
600,65536,1000,50,6.3799e-06
610,65536,1000,50,5.9532e-06
620,65536,1000,50,5.9131e-06
630,65536,1000,50,5.8199e-06
640,65536,1000,50,5.9852e-06
650,65536,1000,50,6.324899999999999e-06
660,65536,1000,50,5.8831000000000005e-06
670,65536,1000,50,5.902100000000001e-06
680,65536,1000,50,5.8179e-06
690,65536,1000,50,5.9341000000000005e-06
700,65536,1000,50,6.4691000000000005e-06
710,65536,1000,50,5.879e-06
720,65536,1000,50,5.9111e-06
730,65536,1000,50,5.832e-06
740,65536,1000,50,5.8428999999999996e-06
750,65536,1000,50,5.9381e-06
760,65536,1000,50,5.8811e-06
770,65536,1000,50,5.8841e-06
780,65536,1000,50,5.828e-06
790,65536,1000,50,5.889e-06
800,65536,1000,50,5.9262e-06
810,65536,1000,50,5.9562e-06
820,65536,1000,50,5.846e-06
830,65536,1000,50,5.7778e-06
840,65536,1000,50,5.839e-06
850,65536,1000,50,5.877e-06
860,65536,1000,50,5.9291000000000005e-06
870,65536,1000,50,5.9271e-06
880,65536,1000,50,5.7878e-06
890,65536,1000,50,5.8941e-06
900,65536,1000,50,5.858e-06
910,65536,1000,50,5.851e-06
920,65536,1000,50,5.9422e-06
930,65536,1000,50,5.848e-06
940,65536,1000,50,5.958100000000001e-06
950,65536,1000,50,5.876e-06
960,65536,1000,50,5.9832e-06
970,65536,1000,50,5.9251e-06
980,65536,1000,50,5.7027e-06
990,65536,1000,50,5.9643e-06
1000,65536,1000,50,5.854e-06
1010,65536,1000,50,5.9242e-06
1020,65536,1000,50,6.2667e-06
1030,65536,1000,50,5.8109e-06
1040,65536,1000,50,5.901e-06
0,131072,1000,50,1.02963e-05
10,131072,1000,50,1.03645e-05
20,131072,1000,50,1.0221200000000001e-05
30,131072,1000,50,1.0211200000000001e-05
40,131072,1000,50,9.992799999999999e-06
50,131072,1000,50,1.02011e-05
60,131072,1000,50,1.0304299999999999e-05
70,131072,1000,50,1.0149e-05
80,131072,1000,50,1.03635e-05
90,131072,1000,50,1.03775e-05
100,131072,1000,50,1.0774200000000001e-05
110,131072,1000,50,1.00228e-05
120,131072,1000,50,1.0280299999999999e-05
130,131072,1000,50,1.02732e-05
140,131072,1000,50,1.01671e-05
150,131072,1000,50,1.01912e-05
160,131072,1000,50,1.0152e-05
170,131072,1000,50,1.0300399999999999e-05
180,131072,1000,50,1.0176200000000001e-05
190,131072,1000,50,1.01821e-05
200,131072,1000,50,1.06911e-05
210,131072,1000,50,1.0147e-05
220,131072,1000,50,1.01621e-05
230,131072,1000,50,1.02202e-05
240,131072,1000,50,1.01451e-05
250,131072,1000,50,1.03034e-05
260,131072,1000,50,1.02151e-05
270,131072,1000,50,1.0084899999999999e-05
280,131072,1000,50,1.0251200000000001e-05
290,131072,1000,50,1.0109e-05
300,131072,1000,50,1.07141e-05
310,131072,1000,50,1.0060899999999999e-05
320,131072,1000,50,1.02302e-05
330,131072,1000,50,1.03163e-05
340,131072,1000,50,1.01571e-05
350,131072,1000,50,1.0207200000000001e-05
360,131072,1000,50,1.0211200000000001e-05
370,131072,1000,50,1.0207200000000001e-05
380,131072,1000,50,1.02121e-05
390,131072,1000,50,1.03615e-05
400,131072,1000,50,1.04767e-05
410,131072,1000,50,1.06039e-05
420,131072,1000,50,1.01981e-05
430,131072,1000,50,1.0241200000000001e-05
440,131072,1000,50,1.00639e-05
450,131072,1000,50,1.02473e-05
460,131072,1000,50,1.0244200000000001e-05
470,131072,1000,50,1.01951e-05
480,131072,1000,50,1.02864e-05
490,131072,1000,50,1.02301e-05
500,131072,1000,50,1.03374e-05
510,131072,1000,50,1.0517700000000001e-05
520,131072,1000,50,1.02373e-05
530,131072,1000,50,1.01821e-05
540,131072,1000,50,1.02232e-05
550,131072,1000,50,1.01671e-05
560,131072,1000,50,1.0234200000000001e-05
570,131072,1000,50,1.0165e-05
580,131072,1000,50,1.0173100000000001e-05
590,131072,1000,50,1.0112e-05
600,131072,1000,50,1.02642e-05
610,131072,1000,50,1.07942e-05
620,131072,1000,50,1.0224200000000001e-05
630,131072,1000,50,1.01911e-05
640,131072,1000,50,9.9848e-06
650,131072,1000,50,1.0321399999999999e-05
660,131072,1000,50,1.01761e-05
670,131072,1000,50,1.02863e-05
680,131072,1000,50,1.02693e-05
690,131072,1000,50,1.01821e-05
700,131072,1000,50,1.0226299999999999e-05
710,131072,1000,50,1.05428e-05
720,131072,1000,50,1.01921e-05
730,131072,1000,50,1.02813e-05
740,131072,1000,50,1.00018e-05
750,131072,1000,50,1.02953e-05
760,131072,1000,50,1.03124e-05
770,131072,1000,50,1.0107e-05
780,131072,1000,50,1.02994e-05
790,131072,1000,50,1.0236299999999999e-05
800,131072,1000,50,1.0338399999999999e-05
810,131072,1000,50,1.0747200000000001e-05
820,131072,1000,50,1.0283299999999999e-05
830,131072,1000,50,1.02813e-05
840,131072,1000,50,9.997700000000001e-06
850,131072,1000,50,1.02302e-05
860,131072,1000,50,1.01921e-05
870,131072,1000,50,1.03725e-05
880,131072,1000,50,1.0267299999999999e-05
890,131072,1000,50,1.02081e-05
900,131072,1000,50,1.0259299999999998e-05
910,131072,1000,50,1.06469e-05
920,131072,1000,50,1.02473e-05
930,131072,1000,50,1.02181e-05
940,131072,1000,50,9.9988e-06
950,131072,1000,50,1.01911e-05
960,131072,1000,50,1.0121e-05
970,131072,1000,50,1.02683e-05
980,131072,1000,50,1.01711e-05
990,131072,1000,50,1.0121e-05
1000,131072,1000,50,1.0334399999999999e-05
1010,131072,1000,50,1.05308e-05
1020,131072,1000,50,1.01851e-05
1030,131072,1000,50,1.02492e-05
1040,131072,1000,50,1.04015e-05
0,262144,1000,50,1.79376e-05
10,262144,1000,50,1.80338e-05
20,262144,1000,50,1.76381e-05
30,262144,1000,50,1.7778400000000002e-05
40,262144,1000,50,1.7579e-05
50,262144,1000,50,1.77854e-05
60,262144,1000,50,1.75339e-05
70,262144,1000,50,1.7884599999999998e-05
80,262144,1000,50,1.77213e-05
90,262144,1000,50,1.7589e-05
100,262144,1000,50,1.8126e-05
110,262144,1000,50,1.77483e-05
120,262144,1000,50,1.7916599999999997e-05
130,262144,1000,50,1.77464e-05
140,262144,1000,50,1.79296e-05
150,262144,1000,50,1.7587e-05
160,262144,1000,50,1.78225e-05
170,262144,1000,50,1.75489e-05
180,262144,1000,50,1.78305e-05
190,262144,1000,50,1.76611e-05
200,262144,1000,50,1.76983e-05
210,262144,1000,50,1.7606099999999997e-05
220,262144,1000,50,1.7626099999999997e-05
230,262144,1000,50,1.8065e-05
240,262144,1000,50,1.76051e-05
250,262144,1000,50,1.8093e-05
260,262144,1000,50,1.7801400000000002e-05
270,262144,1000,50,1.73986e-05
280,262144,1000,50,1.7569900000000003e-05
290,262144,1000,50,1.7611099999999998e-05
300,262144,1000,50,1.7770299999999998e-05
310,262144,1000,50,1.7645099999999998e-05
320,262144,1000,50,1.7676200000000002e-05
330,262144,1000,50,1.7728299999999998e-05
340,262144,1000,50,1.77744e-05
350,262144,1000,50,1.81942e-05
360,262144,1000,50,1.8124e-05
370,262144,1000,50,1.7612099999999997e-05
380,262144,1000,50,1.80108e-05
390,262144,1000,50,1.76912e-05
400,262144,1000,50,1.76331e-05
410,262144,1000,50,1.7547e-05
420,262144,1000,50,1.76491e-05
430,262144,1000,50,1.7522799999999998e-05
440,262144,1000,50,1.76912e-05
450,262144,1000,50,1.76181e-05
460,262144,1000,50,1.78104e-05
470,262144,1000,50,1.75289e-05
480,262144,1000,50,1.78495e-05
490,262144,1000,50,1.80218e-05
500,262144,1000,50,1.7623099999999997e-05
510,262144,1000,50,1.79176e-05
520,262144,1000,50,1.76852e-05
530,262144,1000,50,1.77153e-05
540,262144,1000,50,1.74949e-05
550,262144,1000,50,1.78715e-05
560,262144,1000,50,1.74627e-05
570,262144,1000,50,1.80418e-05
580,262144,1000,50,1.7585e-05
590,262144,1000,50,1.79346e-05
600,262144,1000,50,1.73807e-05
610,262144,1000,50,1.78024e-05
620,262144,1000,50,1.83505e-05
630,262144,1000,50,1.7969700000000002e-05
640,262144,1000,50,1.81801e-05
650,262144,1000,50,1.76922e-05
660,262144,1000,50,1.76952e-05
670,262144,1000,50,1.7741200000000002e-05
680,262144,1000,50,1.7750400000000002e-05
690,262144,1000,50,1.77062e-05
700,262144,1000,50,1.74317e-05
710,262144,1000,50,1.76081e-05
720,262144,1000,50,1.78505e-05
730,262144,1000,50,1.7756299999999998e-05
740,262144,1000,50,1.8161099999999998e-05
750,262144,1000,50,1.80279e-05
760,262144,1000,50,1.8091e-05
770,262144,1000,50,1.8206200000000002e-05
780,262144,1000,50,1.80138e-05
790,262144,1000,50,1.77333e-05
800,262144,1000,50,1.76852e-05
810,262144,1000,50,1.76e-05
820,262144,1000,50,1.77273e-05
830,262144,1000,50,1.75489e-05
840,262144,1000,50,1.7513900000000002e-05
850,262144,1000,50,1.7755400000000003e-05
860,262144,1000,50,1.82022e-05
870,262144,1000,50,1.78004e-05
880,262144,1000,50,1.80819e-05
890,262144,1000,50,1.83414e-05
900,262144,1000,50,1.78495e-05
910,262144,1000,50,1.83294e-05
920,262144,1000,50,1.78114e-05
930,262144,1000,50,1.75369e-05
940,262144,1000,50,1.7902599999999997e-05
950,262144,1000,50,1.77422e-05
960,262144,1000,50,1.77313e-05
970,262144,1000,50,1.7586e-05
980,262144,1000,50,1.80709e-05
990,262144,1000,50,1.81661e-05
1000,262144,1000,50,1.83113e-05
1010,262144,1000,50,1.8217200000000002e-05
1020,262144,1000,50,1.81451e-05
1030,262144,1000,50,1.78525e-05
1040,262144,1000,50,1.8667e-05
0,524288,1000,50,3.26433e-05
10,524288,1000,50,3.26353e-05
20,524288,1000,50,3.2902800000000006e-05
30,524288,1000,50,3.3679199999999994e-05
40,524288,1000,50,3.28717e-05
50,524288,1000,50,3.2394700000000003e-05
60,524288,1000,50,3.18247e-05
70,524288,1000,50,3.2499e-05
80,524288,1000,50,3.31723e-05
90,524288,1000,50,3.29128e-05
100,524288,1000,50,3.27415e-05
110,524288,1000,50,3.2493e-05
120,524288,1000,50,3.2868800000000006e-05
130,524288,1000,50,3.29719e-05
140,524288,1000,50,3.2802599999999997e-05
150,524288,1000,50,3.23927e-05
160,524288,1000,50,3.26803e-05
170,524288,1000,50,3.28306e-05
180,524288,1000,50,3.23407e-05
190,524288,1000,50,3.35189e-05
200,524288,1000,50,3.26763e-05
210,524288,1000,50,3.26994e-05
220,524288,1000,50,3.3005e-05
230,524288,1000,50,3.31161e-05
240,524288,1000,50,3.29378e-05
250,524288,1000,50,3.27184e-05
260,524288,1000,50,3.25421e-05
270,524288,1000,50,3.3023e-05
280,524288,1000,50,3.32063e-05
290,524288,1000,50,3.3046099999999995e-05
300,524288,1000,50,3.20602e-05
310,524288,1000,50,3.22515e-05
320,524288,1000,50,3.21663e-05
330,524288,1000,50,3.3392599999999996e-05
340,524288,1000,50,3.3664199999999995e-05
350,524288,1000,50,3.29879e-05
360,524288,1000,50,3.27465e-05
370,524288,1000,50,3.2484e-05
380,524288,1000,50,3.3036e-05
390,524288,1000,50,3.31011e-05
400,524288,1000,50,3.24589e-05
410,524288,1000,50,3.25561e-05
420,524288,1000,50,3.26853e-05
430,524288,1000,50,3.2920800000000005e-05
440,524288,1000,50,3.3428699999999994e-05
450,524288,1000,50,3.2516e-05
460,524288,1000,50,3.2614200000000004e-05
470,524288,1000,50,3.1936e-05
480,524288,1000,50,3.21874e-05
490,524288,1000,50,3.34608e-05
500,524288,1000,50,3.31161e-05
510,524288,1000,50,3.2657299999999996e-05
520,524288,1000,50,3.25791e-05
530,524288,1000,50,3.26413e-05
540,524288,1000,50,3.30921e-05
550,524288,1000,50,3.26843e-05
560,524288,1000,50,3.2431900000000004e-05
570,524288,1000,50,3.24839e-05
580,524288,1000,50,3.3037e-05
590,524288,1000,50,3.30841e-05
600,524288,1000,50,3.18998e-05
610,524288,1000,50,3.18829e-05
620,524288,1000,50,3.22144e-05
630,524288,1000,50,3.27915e-05
640,524288,1000,50,3.32364e-05
650,524288,1000,50,3.2523e-05
660,524288,1000,50,3.26283e-05
670,524288,1000,50,3.253e-05
680,524288,1000,50,3.29338e-05
690,524288,1000,50,3.31182e-05
700,524288,1000,50,3.20482e-05
710,524288,1000,50,3.16984e-05
720,524288,1000,50,3.24499e-05
730,524288,1000,50,3.3037e-05
740,524288,1000,50,3.30289e-05
750,524288,1000,50,3.27405e-05
760,524288,1000,50,3.26212e-05
770,524288,1000,50,3.25471e-05
780,524288,1000,50,3.3571e-05
790,524288,1000,50,3.32735e-05
800,524288,1000,50,3.20562e-05
810,524288,1000,50,3.22175e-05
820,524288,1000,50,3.18237e-05
830,524288,1000,50,3.34457e-05
840,524288,1000,50,3.3392599999999996e-05
850,524288,1000,50,3.26513e-05
860,524288,1000,50,3.2503e-05
870,524288,1000,50,3.25992e-05
880,524288,1000,50,3.28907e-05
890,524288,1000,50,3.30691e-05
900,524288,1000,50,3.27996e-05
910,524288,1000,50,3.2489e-05
920,524288,1000,50,3.24228e-05
930,524288,1000,50,3.2851599999999996e-05
940,524288,1000,50,3.2617200000000003e-05
950,524288,1000,50,3.19259e-05
960,524288,1000,50,3.22055e-05
970,524288,1000,50,3.3061e-05
980,524288,1000,50,3.36251e-05
990,524288,1000,50,3.3019e-05
1000,524288,1000,50,3.23508e-05
1010,524288,1000,50,3.2514e-05
1020,524288,1000,50,3.2648200000000004e-05
1030,524288,1000,50,3.304e-05
1040,524288,1000,50,3.2883800000000005e-05
0,1048576,1000,50,6.21326e-05
10,1048576,1000,50,6.2896e-05
20,1048576,1000,50,6.169980000000001e-05
30,1048576,1000,50,6.25423e-05
40,1048576,1000,50,6.19162e-05
50,1048576,1000,50,6.18882e-05
60,1048576,1000,50,6.17138e-05
70,1048576,1000,50,6.20064e-05
80,1048576,1000,50,6.18541e-05
90,1048576,1000,50,6.23922e-05
100,1048576,1000,50,6.17999e-05
110,1048576,1000,50,6.313340000000001e-05
120,1048576,1000,50,6.19974e-05
130,1048576,1000,50,6.25514e-05
140,1048576,1000,50,6.22859e-05
150,1048576,1000,50,6.24482e-05
160,1048576,1000,50,6.24673e-05
170,1048576,1000,50,6.23951e-05
180,1048576,1000,50,6.19001e-05
190,1048576,1000,50,6.20775e-05
200,1048576,1000,50,6.198130000000001e-05
210,1048576,1000,50,6.220869999999999e-05
220,1048576,1000,50,6.1817e-05
230,1048576,1000,50,6.27718e-05
240,1048576,1000,50,6.20755e-05
250,1048576,1000,50,6.20925e-05
260,1048576,1000,50,6.165869999999999e-05
270,1048576,1000,50,6.21146e-05
280,1048576,1000,50,6.2335e-05
290,1048576,1000,50,6.20625e-05
300,1048576,1000,50,6.18761e-05
310,1048576,1000,50,6.15556e-05
320,1048576,1000,50,6.19633e-05
330,1048576,1000,50,6.20865e-05
340,1048576,1000,50,6.17509e-05
350,1048576,1000,50,6.21356e-05
360,1048576,1000,50,6.22818e-05
370,1048576,1000,50,6.21526e-05
380,1048576,1000,50,6.21667e-05
390,1048576,1000,50,6.22328e-05
400,1048576,1000,50,6.21005e-05
410,1048576,1000,50,6.16958e-05
420,1048576,1000,50,6.265059999999999e-05
430,1048576,1000,50,6.24041e-05
440,1048576,1000,50,6.223080000000001e-05
450,1048576,1000,50,6.16687e-05
460,1048576,1000,50,6.2312e-05
470,1048576,1000,50,6.22098e-05
480,1048576,1000,50,6.26846e-05
490,1048576,1000,50,6.20976e-05
500,1048576,1000,50,6.25895e-05
510,1048576,1000,50,6.21106e-05
520,1048576,1000,50,6.14342e-05
530,1048576,1000,50,6.20174e-05
540,1048576,1000,50,6.194519999999999e-05
550,1048576,1000,50,6.1786e-05
560,1048576,1000,50,6.1281e-05
570,1048576,1000,50,6.25574e-05
580,1048576,1000,50,6.20795e-05
590,1048576,1000,50,6.20184e-05
600,1048576,1000,50,6.19242e-05
610,1048576,1000,50,6.21696e-05
620,1048576,1000,50,6.2356e-05
630,1048576,1000,50,6.18541e-05
640,1048576,1000,50,6.195119999999999e-05
650,1048576,1000,50,6.21877e-05
660,1048576,1000,50,6.25104e-05
670,1048576,1000,50,6.2307e-05
680,1048576,1000,50,6.23049e-05
690,1048576,1000,50,6.20916e-05
700,1048576,1000,50,6.21106e-05
710,1048576,1000,50,6.27788e-05
720,1048576,1000,50,6.26055e-05
730,1048576,1000,50,6.22809e-05
740,1048576,1000,50,6.20064e-05
750,1048576,1000,50,6.168869999999999e-05
760,1048576,1000,50,6.24863e-05
770,1048576,1000,50,6.22889e-05
780,1048576,1000,50,6.15505e-05
790,1048576,1000,50,6.22559e-05
800,1048576,1000,50,6.2357e-05
810,1048576,1000,50,6.15495e-05
820,1048576,1000,50,6.13802e-05
830,1048576,1000,50,6.20174e-05
840,1048576,1000,50,6.21597e-05
850,1048576,1000,50,6.134019999999999e-05
860,1048576,1000,50,6.29352e-05
870,1048576,1000,50,6.25544e-05
880,1048576,1000,50,6.34661e-05
890,1048576,1000,50,6.168969999999999e-05
900,1048576,1000,50,6.20284e-05
910,1048576,1000,50,6.18089e-05
920,1048576,1000,50,6.19703e-05
930,1048576,1000,50,6.19402e-05
940,1048576,1000,50,6.172480000000001e-05
950,1048576,1000,50,6.25093e-05
960,1048576,1000,50,6.19102e-05
970,1048576,1000,50,6.17509e-05
980,1048576,1000,50,6.13622e-05
990,1048576,1000,50,6.20694e-05
1000,1048576,1000,50,6.19383e-05
1010,1048576,1000,50,6.14163e-05
1020,1048576,1000,50,6.18892e-05
1030,1048576,1000,50,6.2374e-05
1040,1048576,1000,50,6.22047e-05
0,2097152,500,50,0.0001224679
10,2097152,500,50,0.00012235460000000002
20,2097152,500,50,0.0001216883
30,2097152,500,50,0.0001226682
40,2097152,500,50,0.0001226842
50,2097152,500,50,0.000121991
60,2097152,500,50,0.0001229988
70,2097152,500,50,0.0001217094
80,2097152,500,50,0.0001226072
90,2097152,500,50,0.0001226863
100,2097152,500,50,0.0001227083
110,2097152,500,50,0.0001213046
120,2097152,500,50,0.0001223396
