# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:279918] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:279918] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:281743] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:281743] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.2110450000000001,0.8257331478186194
2,1000,1.177313,1.6987835860132352
4,1000,1.1839165,3.378616650751974
8,1000,1.193758,6.701525769879657
16,1000,1.159218,13.802408175166361
32,1000,1.5632395,20.470311810826175
64,1000,1.3071300000000001,48.96223022958695
128,1000,1.3450999999999997,95.16021113671847
256,1000,1.3685675000000002,187.05690439090506
512,1000,1.388961,368.62086120488624
1024,1000,1.4639369999999998,699.4836526435223
2048,1000,1.615904,1267.402023882607
4096,1000,2.1121005000000004,1939.3016572838271
8192,1000,2.6101959999999997,3138.4616327662748
16384,1000,3.5976025,4554.144044540774
32768,1000,4.711562499999999,6954.805332625854
65536,1000,6.572156,9971.76573410613
131072,1000,11.079996999999999,11829.606091048581
262144,1000,19.18517,13663.887262922352
524288,1000,37.0111215,14165.688008130202
1048576,1000,92.641216,11318.676991459179
2097152,500,210.30969299999998,9971.732496418983
4194304,500,397.854797,10542.298425523319
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:282090] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:282090] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.1846645,0.8441208460285592
2,1000,1.152877,1.7347904416516247
4,1000,1.149451,3.479922154141412
8,1000,1.152399,6.942040039951441
16,1000,1.1675659999999999,13.70372210221949
32,1000,1.5152104999999998,21.119177830407065
64,1000,1.310586,48.83311739939233
128,1000,1.3438165,95.2511001316028
256,1000,1.351773,189.38090936865882
512,1000,1.383094,370.18452831116326
1024,1000,1.4241715,719.0145287979713
2048,1000,1.5734565,1301.5930214785092
4096,1000,2.088758,1960.9739376222617
8192,1000,2.567754,3190.3367690207087
16384,1000,3.4561185,4740.578194873816
32768,1000,4.738135000000001,6915.801259356265
65536,1000,6.464557,10137.740296821577
131072,1000,10.873005999999998,12054.808026409626
262144,1000,18.578035500000002,14110.426261162005
524288,1000,35.3252595,14841.731028189617
1048576,1000,91.37185050000001,11475.919490105982
2097152,500,210.335345,9970.516367565328
4194304,500,400.56172899999996,10471.055261497535
